,jfel,jmis,jot,pri,gender,age,charge,Race,two_year_recid
3838,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
6559,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1
579,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1
852,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1
6116,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1
2431,0.0,0.0,0.0,1.0,0.0,2.0,1.0,1.0,0
4912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
40,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0
788,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1
6382,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,1
4283,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0
1721,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0
2968,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1
6321,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
7038,0.0,0.0,0.0,1.0,0.0,2.0,1.0,1.0,0
2022,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0
4431,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1
6186,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
4355,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0
2681,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1
1670,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1
5768,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1
206,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0
646,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0
4552,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1
5383,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1
3045,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
5974,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
801,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0
4819,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1
4938,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0
2157,0.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,1
3247,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1
2476,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1
6295,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0
6075,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0
2478,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0
6107,0.0,0.0,0.0,1.0,1.0,2.0,0.0,1.0,1
3467,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0
1843,2.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0
3667,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1
5928,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
424,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1
3090,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0
3337,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1
4411,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0
6770,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0
5132,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0
2791,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0
1252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2727,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1
4969,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0
4441,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0
2081,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0
3783,0.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,0
2109,0.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,1
1424,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1
2229,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0
2383,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0
2372,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,0
5847,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
1764,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
392,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,0
769,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1
7100,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1
1341,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1
5137,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1
3657,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0
6508,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,1
4206,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0
5546,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0
7026,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,1
1497,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0
3753,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1
6503,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1
5627,0.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,0
1811,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1
1645,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1
5255,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1
1219,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
3550,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1
5123,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0
2947,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0
1089,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1
4878,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0
1990,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0
2075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
5252,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0
2062,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0
1937,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0
4667,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1
516,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0
2147,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1
5808,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
2953,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0
4176,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1
4275,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0
4247,0.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,0
2620,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1
3998,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1
5216,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
6435,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1
4475,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0
5504,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0
6403,0.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,0
4086,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1
2361,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1
3918,0.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,0
2622,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0
1320,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
5942,0.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,0
972,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0
6462,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,1
5231,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
2014,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0
3143,0.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,0
162,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0
3987,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,1
3606,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0
6395,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1
1405,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
4622,0.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,1
1059,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0
3872,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0
2872,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
3399,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1
6515,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1
971,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1
1328,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1
4191,0.0,0.0,0.0,1.0,0.0,2.0,1.0,1.0,0
2751,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0
5306,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1
4771,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1
1502,0.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,1
1178,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1
3983,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0
2067,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0
5419,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1
421,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1
5485,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
3043,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0
5053,0.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,1
1771,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0
5547,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1
1460,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1
5588,0.0,0.0,0.0,1.0,1.0,2.0,1.0,1.0,1
4600,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
6829,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0
6746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
63,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1
3851,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
4658,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0
193,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1
6442,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1
4484,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
1893,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1
1761,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0
1751,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0
3435,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1
3620,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1
2454,0.0,0.0,0.0,1.0,0.0,2.0,1.0,1.0,0
5958,0.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,1
7112,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
7031,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0
523,0.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,0
5640,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,1
4768,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0
1892,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1
5297,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1
1894,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1
4374,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0
1155,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
1471,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0
2752,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1
3061,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0
3833,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1
6984,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0
6158,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1
2629,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0
3118,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0
1781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
538,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1
2787,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0
4134,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0
2856,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0
6476,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1
6519,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0
1846,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
6397,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1
1366,0.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,1
6943,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0
2468,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1
1563,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,0
2382,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0
4017,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0
3372,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0
5119,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0
1648,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
3996,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1
493,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1
1121,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0
950,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0
4881,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1
4046,0.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,1
306,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
7079,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
2633,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0
767,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0
2102,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
4922,0.0,0.0,0.0,1.0,0.0,2.0,1.0,1.0,0
3493,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0
3681,0.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,0
3262,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1
31,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1
1300,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1
6827,0.0,0.0,0.0,1.0,1.0,2.0,0.0,1.0,0
3267,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0
133,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0
2716,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
6345,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1
69,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0
1559,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1
825,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1
5239,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
1459,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0
2366,0.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,0
329,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1
6742,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1
6705,0.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,0
2177,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1
811,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0
4603,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1
5202,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1
3540,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1
1357,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
4606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
4364,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1
3716,0.0,0.0,0.0,1.0,0.0,2.0,1.0,1.0,1
4204,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0
5803,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1
1606,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
5694,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0
3642,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
3465,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0
2806,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0
137,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1
5013,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
7179,0.0,0.0,0.0,1.0,1.0,2.0,0.0,1.0,0
4003,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0
3234,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0
4004,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0
3619,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0
3405,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
5999,0.0,0.0,0.0,1.0,1.0,2.0,0.0,1.0,0
6925,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0
100,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
2332,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
2032,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0
4393,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1
6080,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0
5720,0.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,1
2301,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0
4075,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0
3653,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1
5047,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0
1915,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
3989,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
6003,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
3993,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1
7049,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0
5555,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0
3705,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0
789,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0
2584,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
4580,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0
7209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1212,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1
665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
4649,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1
4298,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0
1436,0.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,0
3543,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
7197,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0
1799,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
3296,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
4527,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1
6861,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0
4895,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1
319,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
6066,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0
6413,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
2488,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0
3637,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0
2261,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1
4780,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0
6218,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0
4789,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1
4827,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0
5087,1.0,2.0,0.0,1.0,0.0,1.0,1.0,0.0,0
4383,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1
1191,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0
4045,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1
2121,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
1469,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1
6002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
4578,0.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,1
6756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
5848,0.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,0
7121,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1
2574,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0
4237,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
1085,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0
5634,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1
1549,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1
7025,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1
1935,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1
1814,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0
993,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1
427,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
164,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
360,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0
1852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1197,0.0,0.0,0.0,1.0,1.0,2.0,0.0,1.0,0
455,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0
3454,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1
903,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0
4429,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1
3650,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1
3852,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
5828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
4935,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1
1671,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0
3580,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
6190,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1
3206,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1
2285,0.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,0
4241,0.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,1
3574,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1
5824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
7097,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0
6557,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1
4751,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0
3161,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0
3407,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
73,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1
94,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0
945,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0
2847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
3684,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0
6536,0.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,1
933,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1
6262,0.0,0.0,0.0,1.0,0.0,2.0,1.0,1.0,0
7028,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0
3682,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1
2611,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1
3442,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1
3270,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
5301,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1
3394,0.0,2.0,2.0,1.0,0.0,1.0,0.0,0.0,1
4119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
5558,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1
1087,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1
2556,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0
4322,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,0
2714,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0
6959,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1
1495,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1
2938,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1
6840,0.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,0
5354,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0
1403,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1
5411,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1
5892,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,0
529,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1
1668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
3749,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0
4050,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1
6879,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
